Name,Status,Price,Stars,Ratings,URL,UPC
XFX AMD Radeon RX 5700 XT 8GB GDDR6 Graphics Card (RX57XT8OFFR),Open Box,,Sol,0,https://www.ebay.com/itm/133922400613?epid=20035801227&hash=item1f2e65a965:g:Ur4AAOSwblhhgWl6,
ASROCK AMD RX 5700 XT 8gb GDDR6 | Used but Great Condition,Pre-Owned,,Sol,0,https://www.ebay.com/itm/393669081998?hash=item5ba8817b8e:g:Oz0AAOSwRKJhgY3T,
SAPPHIRE Radeon NITRO+ RX 5700 XT 8GB GDDR6 Graphics Card,Pre-Owned,,Sol,0,https://www.ebay.com/itm/124993433930?epid=19034681892&hash=item1d1a30714a:g:QvQAAOSw7x1hiIe3,
GIGABYTE AMD Radeon RX 5700 XT 8GB GDDR6 Graphics Card (GVR57XTGAMINGOC8GD),Pre-Owned,,Sol,0,https://www.ebay.com/itm/304217923478?epid=4036079691&hash=item46d4cd1f96:g:qUoAAOSwgQBhiDje,
Sapphire Nitro Plus 5700XT Special Edition,Pre-Owned,,Sol,0,https://www.ebay.com/itm/144273643665?hash=item2197611891:g:CxMAAOSwnONhgaCc,
PowerColor Red Devil AMD Radeon RX 5700 XT 8GB GDDR6 Graphics Card (AXRX 5700 XT,Pre-Owned,,Sol,0,https://www.ebay.com/itm/133929696527?epid=2306090758&hash=item1f2ed4fd0f:g:S14AAOSwXThhitzL,
MSI Radeon RX 5700 XT GAMING X GDDR6 Graphics Card - 8GB *NEVER MINED WITH*,Pre-Owned,,Sol,0,https://www.ebay.com/itm/294535050960?epid=25036078331&hash=item4493a836d0:g:nJMAAOSwuXNhiZTf,
Name,Status,Price,Stars,Ratings,URL,UPC
AMD Radeon RX 5700 XT 50th Anniversary Edition Never Mined,Pre-Owned,,Sol,0,https://www.ebay.com/itm/203690082407?epid=20035121340&hash=item2f6ce00067:g:ffEAAOSwbplhiV9k&amdata=enc%3AAQAGAAACQPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSjVt3vLKCbov98Z19qhuwYzjk1%252FsHO0rVZR6vd5rAUf11WvURRh7vFKU%252BOc%252B2%252F4URtiwE%252Fm7Lap8dC9MJNzAIVDGh%252FzUbWPftAPuP%252B337OOvrIQvN%252BtwrWgVJco9q8YUPGCXyoy457lZCHDqqI9Spfa84Q%252FS2y6YL7B7lIUecy9Bq%252FwCigB0h3VgvYzacWwDkbST3rQJ%252BWs3onnOIJgZQc%252FHa9EKpHY%252Bx4VUkxWH7zNBkIE0Bvde%252FVI5CbiytRs0DPVNGl0dZF1J8nMna%252FYFCDJYvWNEkvqCweCm%252BFjeIRN41ae9M5YPEo9xWO6bRY6CzlrrM2m5JYf6hfXdH0raV9NAaml40DwDS9gZ5dQRCQPseCUBUEhXqJnoR5LaXbGSnI1GNMBSnoeZIR%252B3cUpGHQj5LJe73KU1cuZQJtElxePFJnXjS%252BrOj%252FyOYvO2%252FCRX3V6G6IpZL7dbbZA4%252BbeSF0VF%252By2xSHMtQS7gLCPEuEKbfcl%252Fq%252FNRUi8YYLHNWD1s7wbrThWpqO2JQ2ufPPghhRzGhwWBJ3Fi%252BU6I1ZukbpuHht%252BZAfaMJ6oq2mL8JYVEw9QsKKwhj2SYgLjKJkfDpKVXzfSdf3Nc%252BOMGW8I0FwtnGKjFCqtQIVtUlahatISRXvvNDC97WJHjleV0YmRaaVSiM%252BD127xHVATxOR5suf3wUd%252BvHEfn4QNiJ%252BDa%252BzrsIxmVoglS79SLUzNJX%252B2v13Q%253D%253D%7Cclp%3A2334524%7Ctkp%3ABk9SR_K_wt2kXw,
SAPPHIRE AMD Radeon RX 5700 XT 8GB GDDR6 Graphics Card (11293-01-20G),Pre-Owned,,Sol,0,https://www.ebay.com/itm/384499855341?epid=22034297665&hash=item5985fa2fed:g:Xa0AAOSwOAFhkXwH&amdata=enc%3AAQAGAAACQPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSQuF9OYLb3wphIAOfpJK8RinsNnRdhyj60D1bo96c4xt7SkKoas%252F55qcEVnNivEni9CZM%252BhYipiFvswgWkiIEzh38k3j1BORw2uD1i3039NYb6slx7tq4yZyITuTbbBGj5pqhcZht2WewbBdpDVNbDeuiT0Fap6L3paqpy%252BRq47eIWQ47U%252BdTpzfROvzxkrjjj5SwQIMsNDXK53F6XZQ4XgW322gdHRjx2bGQqBSo%252FNAnZefvntvtQZdm7pps2OLue78TrFsLI%252Fhks5oGDOpUBU9WMKl011uc0v0UssNZrE%252Bn7IV%252BiGTS%252BxM7Xzr8OmP%252FFTjBe93rIMgVyof%252FHmF4ns%252Bs76Dy5zGnRzqnHe8rP31Q1yRm3lVbqRWur82UIdLnglYb%252F1aA0SO7PKpJs5reOmyUnGHYS8pQ4yDEHfcaUgeQHvzVZvICKSU2LMyZr1acWoMesaGBXzs656PlfgqT7NMDOGjB19w0IKvX1etygW91F8VTY%252B%252B7dNgDQ7QCZF45HvbK5TDb5yh8HiawwufrpKi4xdKvR39QNldn0A0BV3G0m5PMEOmbwOuh0eu9RLNhYvKs%252Ftao8rmstHt6b22y%252BqrxlYM0vfqCpNMDInWt8nBtHyrKUpzxqaqXVhGX8Rb9l43andDbsbxcGFvtuuEYWj2wYyT3k8gi915o%252FHfqTIRENBqtWD%252F9YkJ%252FQdUsToMlMTgY%252FZkPgaeA6pd5wiWm0w%253D%253D%7Cclp%3A2334524%7Ctkp%3ABk9SR_C_wt2kXw,
